ID,DOMAIN_NAME,IP,NAMESERVER,Ping RTT,Query time,Msg size
3405,ntt-toner.es,173.245.58.118,iris.ns.cloudflare.com,0.893,1msec,62
3406,ods.gub.uy,200.40.96.2,gaucho.presidencia.gub.uy,,267msec,460
3407,ods.gub.uy,200.40.96.98,pucho.opp.gub.uy,261.978,262msec,460
3408,ok-recetas.com,217.160.82.90,ns1090.ui-dns.com,126.563,126msec,310
3409,ok-recetas.com,217.160.80.115,ns1115.ui-dns.de,126.536,128msec,310
3410,ok-recetas.com,217.160.83.112,ns1112.ui-dns.org,126.485,126msec,310
3411,ok-recetas.com,217.160.81.96,ns1096.ui-dns.biz,126.485,128msec,310
3412,ort.edu.uy,164.73.96.19,ns1.ort.edu.uy,,286msec,331
3413,ort.edu.uy,164.73.96.38,uni.ort.edu.uy,,286msec,303
3414,patito.org,173.245.58.125,kay.ns.cloudflare.com,0.885,3msec,60
3415,patito.org,173.245.59.143,sid.ns.cloudflare.com,0.887,2msec,60
3416,pcmrace.com,173.245.58.242,zelda.ns.cloudflare.com,0.889,3msec,61
3417,pcmrace.com,173.245.59.133,noah.ns.cloudflare.com,,1msec,61
3418,pelis.co,103.224.182.46,ns4.above.com,155.873,162msec,258
3419,pelis.co,103.224.182.45,ns3.above.com,163.363,637msec,258
3420,pitcnt.uy,179.27.152.172,ns7.siete21.com,,262msec,294
3421,pitcnt.uy,108.170.35.168,ns8.siete21.com,154.199,,
3422,recargas.uy,200.40.50.174,ns1.montevideo.com.uy,260.631,260msec,219
3423,recargas.uy,200.40.52.73,ns3.montevideo.com.uy,,263msec,219
3424,recargas.uy,200.40.50.254,ns2.montevideo.com.uy,266.165,265msec,219
3425,recetastic.com,173.245.59.93,cory.ns.cloudflare.com,0.862,2msec,64
3426,recetastic.com,173.245.58.109,edna.ns.cloudflare.com,0.951,2msec,64
3427,runnea.academy,77.81.116.119,dns1.hispalisdns.com,57.841,59msec,557
3428,runnea.academy,198.50.154.151,dns2.hispalisdns.com,103.183,105msec,557
3429,runnea.academy,176.9.2.196,dns3.hispalisdns.com,18.617,20msec,557
3430,shumistore.com,162.251.82.119,thf-solutions.earth.orderbox-dns.com,0.885,1msec,64
3431,shumistore.com,162.251.82.121,thf-solutions.venus.orderbox-dns.com,0.916,1msec,64
3432,shumistore.com,162.251.82.124,thf-solutions.mars.orderbox-dns.com,0.911,1msec,64
3433,smarttalent.uy,200.40.220.254,ns2.anteldata.com.uy,,612msec,247
3434,smarttalent.uy,200.40.30.254,ns1.anteldata.com.uy,,259msec,247
3435,surfvix.com.br,201.76.40.2,ns2.locaweb.com.br,,,
3436,surfvix.com.br,187.45.246.2,ns3.locaweb.com.br,,,
3437,surfvix.com.br,189.126.108.2,ns1.locaweb.com.br,,,
3438,swag.com,205.251.199.71,ns-1863.awsdns-40.co.uk,21.470,22msec,545
3439,swag.com,205.251.194.158,ns-670.awsdns-19.net,31.167,32msec,545
3440,swag.com,205.251.197.234,ns-1514.awsdns-61.org,7.779,8msec,545
3441,swag.com,205.251.192.232,ns-232.awsdns-29.com,21.043,22msec,545
3442,tcc.com.uy,200.40.30.254,ns1.anteldata.com.uy,,262msec,375
3443,tcc.com.uy,200.40.220.254,ns2.anteldata.com.uy,,262msec,375
3444,ucu.edu.uy,200.40.112.87,ucudal1.ucu.edu.uy,,318msec,605
3445,ucu.edu.uy,164.73.128.5,seciu.edu.uy,,285msec,649
3446,yump3.fun,173.245.58.147,vera.ns.cloudflare.com,0.918,4msec,59
3447,yump3.fun,173.245.59.134,norm.ns.cloudflare.com,0.874,1msec,59
3448,flowertimes.ru,176.31.3.154,dns.fastdns24.com,17.461,17msec,264
3449,flowertimes.ru,136.243.223.232,dns3.fastdns24.eu,18.742,18msec,264
3450,flowertimes.ru,188.138.25.51,dns4.fastdns24.link,16.999,17msec,264
3451,flowertimes.ru,178.132.200.29,dns2.fastdns24.org,40.686,39msec,264
3452,rcdc.gov.bt,202.144.128.210,ns2.druknet.bt,219.887,230msec,219
3453,rcdc.gov.bt,202.144.128.200,ns1.druknet.bt,217.879,226msec,219
3454,rsta.gov.bt,103.78.117.5,ns1.neyduetewa.gov.bt,,206msec,348
3455,rsta.gov.bt,103.78.117.6,ns2.neyduetewa.gov.bt,,250msec,348
3456,bestcours.net,97.74.102.43,ns65.domaincontrol.com,,23msec,295
3457,bestcours.net,173.201.70.43,ns66.domaincontrol.com,20.540,15msec,295
3458,chadinews.com,37.187.91.6,ns2.hadithemes.com,25.164,25msec,203
3459,chadinews.com,37.187.91.6,ns1.hadithemes.com,25.183,25msec,203
3460,ecoactu.ma,169.50.195.195,dmns1.heberjahiz.com,27.552,27msec,221
3461,ecoactu.ma,159.8.122.155,dmns2.heberjahiz.com,27.824,28msec,221
3462,navi.ma,173.245.59.170,gordon.ns.cloudflare.com,0.881,2msec,57
3463,navi.ma,173.245.58.126,kim.ns.cloudflare.com,0.976,2msec,57
3464,renault.ma,193.194.133.1,anna.renault.fr,29.097,30msec,199
3465,renault.ma,193.194.133.5,xenia.renault.fr,34.468,38msec,199
3466,horobox.com,97.74.104.5,ns09.domaincontrol.com,18.087,23msec,389
3467,horobox.com,173.201.72.5,ns10.domaincontrol.com,23.170,20msec,389
3468,arangweb.ir,173.245.58.127,lady.ns.cloudflare.com,0.938,1msec,61
3469,arangweb.ir,173.245.59.96,damon.ns.cloudflare.com,0.901,1msec,61
3470,bosch.com.tr,194.39.219.2,gwa.fe.bosch.de,,18msec,462
3471,bosch.com.tr,103.4.124.215,gwa2.fe.bosch.de,,358msec,462
3472,cacher.io,205.251.197.218,ns-1498.awsdns-59.org,7.836,9msec,577
3473,cacher.io,205.251.195.216,ns-984.awsdns-59.net,31.086,32msec,577
3474,cacher.io,205.251.193.213,ns-469.awsdns-58.com,21.187,22msec,577
3475,cacher.io,205.251.199.66,ns-1858.awsdns-40.co.uk,21.426,23msec,577
3476,mojerasa.ir,46.209.144.156,ns2.mojerasa.ir,91.441,108msec,256
3477,mojerasa.ir,46.209.144.156,ns1.mojerasa.ir,90.743,116msec,256
3478,pentaxturk.com,185.93.71.204,ns2.hostlab.net.tr,64.096,69msec,231
3479,pentaxturk.com,185.93.71.204,ns1.hostlab.net.tr,63.647,82msec,231
3480,phpsound.com,198.41.222.173,ns3.digitalocean.com,0.887,,
3481,phpsound.com,173.245.59.41,ns2.digitalocean.com,0.972,440msec,171
3482,phpsound.com,173.245.58.51,ns1.digitalocean.com,0.855,693msec,171
3483,rowenta.com.tr,81.92.86.46,ns1.perf1.com,35.209,35msec,569
3484,rowenta.com.tr,208.94.148.13,ns5.perf1.asia,25.876,22msec,538
3485,rowenta.com.tr,81.92.87.76,ns2.perf1.fr,30.747,29msec,569
3486,rowenta.com.tr,208.80.124.13,ns4.perf1.de,20.805,18msec,77
3487,rowenta.com.tr,208.80.126.13,ns3.perf1.eu,20.681,20msec,538
3488,yosquiz.com,46.105.242.79,ns.netafraz.com,17.287,17msec,287
3489,yosquiz.com,5.9.15.85,ns2.netafraz.com,18.496,18msec,287
3490,vipsektor.com,91.151.82.147,ns1.vipsektor.com,49.166,49msec,54
3491,vipsektor.com,91.151.82.147,ns2.vipsektor.com,48.498,49msec,54
3492,abhc.edu.pk,198.23.109.60,ns62.hostingcare.net,164.318,161msec,230
3493,abhc.edu.pk,198.23.99.178,ns61.hostingcare.net,166.230,163msec,230
3494,adzshare.com,95.142.155.4,ns2.tsohost.co.uk,28.608,29msec,324
3495,adzshare.com,195.62.28.14,ns1.tsohost.co.uk,28.561,31msec,324
3496,ajmal.pk,65.254.254.151,ns2.ipage.com,,98msec,382
3497,ajmal.pk,66.96.142.162,ns1.ipage.com,,97msec,382
3498,amirnews.pk,162.159.25.175,ns2.bluehost.com,0.884,1msec,61
3499,amirnews.pk,162.159.24.80,ns1.bluehost.com,0.916,1msec,61
3500,anorectal.net,106.11.211.55,dns15.hichina.com,236.182,,
3501,anorectal.net,106.11.141.116,dns16.hichina.com,241.117,,
3502,bad.com.pk,192.99.101.157,dns19.hndservers.net,111.577,108msec,39
3503,bad.com.pk,198.50.185.214,dns20.hndservers.net,109.041,109msec,39
3504,bemethis.com,173.245.59.54,adam.ns.cloudflare.com,0.860,1msec,62
3505,bemethis.com,173.245.58.90,daisy.ns.cloudflare.com,0.848,3msec,62
3506,benfeed.com,144.76.75.239,mars.hosterus.com,18.961,18msec,275
3507,benfeed.com,5.9.172.2,pluto.hosterus.com,18.768,19msec,275
3508,cforum.info,213.167.230.62,ns-61-b.gandi.net,28.682,28msec,363
3509,cforum.info,217.70.187.246,ns-245-c.gandi.net,28.496,28msec,363
3510,cforum.info,173.246.100.145,ns-144-a.gandi.net,28.730,28msec,363
3511,chilltime.pk,173.245.58.233,ulla.ns.cloudflare.com,0.889,3msec,62
3512,chilltime.pk,173.245.59.187,justin.ns.cloudflare.com,0.884,2msec,62
3513,clement.com.ar,190.216.95.242,ns1.clement.com.ar,262.027,,
3514,clement.com.ar,168.205.92.72,nsmx2.silice.biz,265.140,264msec,360
3515,clement.com.ar,190.15.213.162,ns2.clement.com.ar,266.460,,
3516,crackia.com,173.245.59.79,burt.ns.cloudflare.com,0.888,1msec,61
3517,crackia.com,173.245.58.139,pat.ns.cloudflare.com,0.868,1msec,61
3518,crackroot.info,82.118.242.84,nv4.freednsdedi.com,20.778,56msec,246
3519,crackroot.info,82.118.242.84,nv3.freednsdedi.com,20.805,42msec,246
3520,cruxly.com,149.56.18.177,ns59.sudoly.com,105.112,105msec,238
3521,cruxly.com,149.56.18.177,ns58.sudoly.com,105.197,105msec,238
3522,dogar.pk,173.245.58.151,donna.ns.cloudflare.com,0.919,2msec,58
3523,dogar.pk,173.245.59.202,marek.ns.cloudflare.com,0.881,2msec,58
3524,engrz.org,173.245.59.219,owen.ns.cloudflare.com,0.940,2msec,59
3525,engrz.org,173.245.58.202,miki.ns.cloudflare.com,0.879,1msec,59
3526,falghanim.com,207.204.21.107,ns14.worldnic.com,117.917,122msec,338
3527,falghanim.com,207.204.40.107,ns13.worldnic.com,141.288,136msec,338
3528,fincyte.com,216.87.152.33,dns2.namecheaphosting.com,15.109,15msec,285
3529,fincyte.com,216.87.155.33,dns1.namecheaphosting.com,21.583,22msec,285
3530,ftc.edu.br,177.1.215.218,ns1.ftc.edu.br,,273msec,51
3531,ftc.edu.br,177.1.215.219,ns2.ftc.edu.br,,278msec,51
3532,gason.info,192.185.75.25,ns207.websitewelcome.com,128.365,128msec,293
3533,gason.info,192.185.75.250,ns208.websitewelcome.com,122.078,122msec,293
3534,hhhsales.com,217.160.83.244,ns3.livedns.co.uk,126.484,128msec,290
3535,hhhsales.com,217.160.82.244,ns2.livedns.co.uk,127.178,128msec,290
3536,hhhsales.com,217.160.81.244,ns1.livedns.co.uk,126.488,128msec,290
3537,hydefeed.com,152.66.115.1,ns2.pk-clip.com,0.692,121msec,317
3538,hydefeed.com,152.66.115.1,ns1.pk-clip.com,0.594,0msec,317
3539,karmadecay.com,173.245.58.144,sara.ns.cloudflare.com,0.841,2msec,64
3540,karmadecay.com,173.245.59.119,igor.ns.cloudflare.com,0.896,2msec,64
3541,kfi.com.my,72.18.132.245,ns102.mschosting.com,132.451,132msec,215
3542,kfi.com.my,110.4.45.4,ns101.mschosting.com,164.692,164msec,215
3543,lab4certs.com,173.201.75.8,ns16.domaincontrol.com,17.984,21msec,240
3544,lab4certs.com,97.74.107.8,ns15.domaincontrol.com,23.051,16msec,240
3545,melarossa.it,213.187.11.99,ns3.mvmnet.it,29.821,30msec,618
3546,melarossa.it,94.143.154.34,ns1.mvmnet.com,45.201,46msec,618
3547,melarossa.it,5.196.6.173,ns4.mvmnet-dns.eu,24.685,24msec,618
3548,melarossa.it,94.143.153.34,ns2.mvmnet.com,45.284,45msec,618
3549,ncpvehicle.com,173.254.250.2,ns431.hosterpk.com,136.566,131msec,260
3550,ncpvehicle.com,173.254.250.3,ns432.hosterpk.com,135.557,135msec,260
3551,nullclub.com,173.245.58.109,edna.ns.cloudflare.com,0.907,1msec,62
3552,nullclub.com,173.245.59.74,bill.ns.cloudflare.com,0.937,1msec,62
3553,pakitips.org,173.245.59.113,fred.ns.cloudflare.com,0.919,3msec,62
3554,pakitips.org,173.245.58.139,pat.ns.cloudflare.com,0.868,2msec,62
3555,pandabot.net,149.56.72.194,ns2.pandabot.net,103.229,103msec,284
3556,pandabot.net,149.56.72.193,ns1.pandabot.net,104.796,105msec,284
3557,pmc.org.pk,95.216.68.22,ns1.mzcorp.com,44.544,43msec,433
3558,pmc.org.pk,95.216.231.97,ns2.mzcorp.com,41.606,43msec,433
3559,quizerland.com,79.143.182.242,ns1.contabo.net,12.465,27msec,350
3560,quizerland.com,178.238.234.231,ns2.contabo.net,12.482,14msec,350
3561,quizerland.com,5.189.191.29,ns3.contabo.net,24.598,25msec,350
3562,reckrakow.pl,94.152.255.101,ns2.tld.pl,23.347,55msec,187
3563,reckrakow.pl,94.152.254.101,ns1.tld.pl,23.407,,
3564,sanfordfl.gov,173.201.79.55,pdns12.domaincontrol.com,20.514,19msec,285
3565,sanfordfl.gov,97.74.111.55,pdns11.domaincontrol.com,20.693,15msec,285
3566,seikho.com,199.79.62.243,ns1.bh-27.webhostbox.net,133.801,136msec,180
3567,seikho.com,199.79.62.243,ns2.bh-27.webhostbox.net,133.919,135msec,180
3568,seodagger.com,162.241.137.146,ns2.seodagger.com,122.246,124msec,384
3569,seodagger.com,162.241.137.145,ns1.seodagger.com,122.188,128msec,384
3570,smmcube.com,185.136.97.77,dns2.cloudns.net,15.440,15msec,149
3571,smmcube.com,185.136.96.77,dns1.cloudns.net,15.165,15msec,149
3572,spaseekers.com,212.67.202.2,ns.hosteurope.com,34.628,1126msec,427
3573,spaseekers.com,62.138.132.22,ns2.hosteurope.com,16.925,23msec,427
3574,tmslegal.com,162.159.24.80,ns1.bluehost.com,0.938,1msec,62
3575,tmslegal.com,162.159.25.175,ns2.bluehost.com,0.946,1msec,62
3576,tontontv3.net,173.245.59.70,austin.ns.cloudflare.com,0.830,2msec,63
3577,tontontv3.net,173.245.58.148,zara.ns.cloudflare.com,0.933,2msec,63
3578,tribalnews.net,97.74.103.24,ns47.domaincontrol.com,18.100,16msec,239
3579,tribalnews.net,173.201.71.24,ns48.domaincontrol.com,20.380,19msec,239
3580,tudiabetes.org,173.201.72.25,ns50.domaincontrol.com,18.076,20msec,224
3581,tudiabetes.org,97.74.104.25,ns49.domaincontrol.com,20.446,23msec,224
3582,vistracks.com,205.251.194.25,ns-537.awsdns-03.net,,34msec,537
3583,vistracks.com,205.251.196.245,ns-1269.awsdns-30.org,7.776,8msec,537
3584,vistracks.com,205.251.193.20,ns-276.awsdns-34.com,21.192,22msec,537
3585,vistracks.com,205.251.199.187,ns-1979.awsdns-55.co.uk,21.466,22msec,537
3586,vulearning.pk,216.158.230.174,ns8.adscommercial.com,94.197,113msec,214
3587,vulearning.pk,216.158.230.174,ns7.adscommercial.com,94.457,100msec,214
3588,weightlose.us,94.130.162.223,webs13.futuresouls.com,19.845,21msec,285
3589,weightlose.us,94.130.162.223,webs12.futuresouls.com,20.656,24msec,285
3590,wguru.org,216.87.155.33,dns1.namecheaphosting.com,21.577,22msec,282
3591,wguru.org,216.87.152.33,dns2.namecheaphosting.com,15.470,15msec,282
3592,wishosting.com,173.245.58.141,rose.ns.cloudflare.com,0.930,1msec,64
3593,wishosting.com,173.245.59.175,hans.ns.cloudflare.com,0.874,1msec,64
3594,wivesmag.com,208.97.182.10,ns2.dreamhost.com,99.690,201msec,205
3595,wivesmag.com,64.90.62.230,ns1.dreamhost.com,152.832,350msec,216
3596,wivesmag.com,66.33.205.230,ns3.dreamhost.com,155.241,727msec,216
3597,xsbb.nl,109.237.219.191,ns2.webchamp.nl,25.035,25msec,284
3598,xsbb.nl,178.22.59.111,ns1.webchamp.nl,21.756,24msec,284
3599,zoomgroup.com,97.74.111.53,pdns07.domaincontrol.com,20.646,24msec,278
3600,zoomgroup.com,173.201.79.53,pdns08.domaincontrol.com,15.629,19msec,278
3601,perkans.link,216.87.155.33,dns1.namecheaphosting.com,21.586,22msec,210
3602,perkans.link,216.87.152.33,dns2.namecheaphosting.com,14.830,15msec,210
3603,bayguzin.ru,37.143.10.32,ns1.eurobyte.ru,46.493,47msec,278
3604,bayguzin.ru,37.143.12.10,ns2.eurobyte.ru,46.640,46msec,278
3605,bayguzin.ru,37.143.12.10,ns4.eurobyte.ru,46.641,46msec,278
3606,bayguzin.ru,37.143.12.10,ns3.eurobyte.ru,46.669,46msec,278
3607,revent-rp.ru,173.245.58.249,dorthy.ns.cloudflare.com,0.900,2msec,62
3608,revent-rp.ru,173.245.59.97,dane.ns.cloudflare.com,0.915,1msec,62
3609,cars.kg,95.215.244.206,ns2.cars.kg,111.914,,
3610,cars.kg,31.192.250.62,ns1.cars.kg,112.828,473msec,342
3611,surveycto.com,205.251.199.241,ns-2033.awsdns-62.co.uk,21.328,22msec,590
3612,surveycto.com,205.251.194.57,ns-569.awsdns-07.net,33.566,34msec,590
3613,surveycto.com,205.251.193.88,ns-344.awsdns-43.com,21.242,22msec,590
3614,surveycto.com,205.251.196.204,ns-1228.awsdns-25.org,7.771,8msec,590
3615,comicyears.com,173.245.58.216,rafe.ns.cloudflare.com,0.843,1msec,64
3616,comicyears.com,173.245.59.202,marek.ns.cloudflare.com,0.923,2msec,64
3617,paymer.com,91.227.52.4,ns.molot.ru,57.027,60msec,398
3618,paymer.com,91.200.28.4,ns.relsoft.ru,55.980,55msec,398
3619,paymer.com,212.118.48.4,ns.relsoftcom.ru,69.871,88msec,398
3620,umantis.com,185.136.97.77,ns2.umantis.com,15.402,15msec,767
3621,umantis.com,185.136.99.77,ns6.umantis.com,15.204,15msec,767
3622,umantis.com,185.136.98.77,ns5.umantis.com,15.450,15msec,767
3623,umantis.com,185.136.96.77,ns1.umantis.com,15.204,15msec,767
3624,xmovieps.com,89.111.160.32,ns1.r01.ru,54.402,58msec,148
3625,xmovieps.com,89.111.166.6,ns2.r01.ru,54.041,54msec,148
3626,funpick.ru,81.177.139.205,ns4.jino.ru,73.486,69msec,305
3627,funpick.ru,217.107.34.200,ns1.jino.ru,58.415,55msec,305
3628,funpick.ru,217.107.219.170,ns3.jino.ru,59.094,61msec,305
3629,funpick.ru,217.107.217.16,ns2.jino.ru,64.140,59msec,305
3630,diwanikraf.com,198.181.117.9,ns2.wordpress.com,4.616,6msec,318
3631,diwanikraf.com,192.0.74.9,ns3.wordpress.com,4.653,4msec,318
3632,diwanikraf.com,198.181.116.9,ns1.wordpress.com,4.592,4msec,318
3633,knocktube.com,109.206.189.225,cdn2.soft-com.biz,23.720,24msec,190
3634,knocktube.com,80.77.82.127,cdn1.soft-com.biz,94.696,95msec,206
3635,knocktube.com,80.77.82.127,cdn0.soft-com.biz,94.700,95msec,206
3636,mediu.edu.my,205.251.199.133,ns-1925.awsdns-48.co.uk,21.283,22msec,609
3637,mediu.edu.my,205.251.195.28,ns-796.awsdns-35.net,31.152,31msec,609
3638,mediu.edu.my,205.251.192.107,ns-107.awsdns-13.com,21.237,21msec,609
3639,mediu.edu.my,205.251.196.171,ns-1195.awsdns-21.org,7.815,8msec,609
3640,pandahelp.vip,14.215.155.156,f1g1ns1.dnspod.net,236.863,249msec,211
3641,pandahelp.vip,101.226.220.16,f1g1ns2.dnspod.net,221.480,,
3642,rcjournal.com,99.99.99.132,cmtu.mt.ns.els-gms.att.net,123.283,126msec,266
3643,rcjournal.com,68.94.156.132,cbru.br.ns.els-gms.att.net,151.027,147msec,266
3644,scmwizard.com,205.251.193.210,sheep.ezoicns.com,21.220,21msec,244
3645,scmwizard.com,205.251.196.114,indri.ezoicns.com,7.821,8msec,244
3646,scmwizard.com,205.251.195.87,saola.ezoicns.com,33.609,34msec,244
3647,scmwizard.com,205.251.199.82,skunk.ezoicns.com,21.299,22msec,244
3648,sogood.com,173.245.59.202,marek.ns.cloudflare.com,0.878,1msec,60
3649,sogood.com,173.245.58.218,robin.ns.cloudflare.com,0.881,1msec,60
3650,jav247.net,173.245.59.227,rocky.ns.cloudflare.com,0.909,1msec,60
3651,jav247.net,173.245.58.109,edna.ns.cloudflare.com,0.893,1msec,60
3652,shounen-ai.net,64.44.44.231,ns2.batical.org,,,
3653,shounen-ai.net,64.44.44.229,ns1.batical.org,118.316,118msec,259
3654,linkverve.com,204.197.248.83,ns1.expresseek.com,127.718,128msec,219
3655,linkverve.com,204.197.249.83,ns2.expresseek.com,127.585,128msec,219
3656,atsite.top,190.115.19.46,ns2.fromunix.xyz,31.238,29msec,400
3657,atsite.top,190.115.19.162,ns1.fromunix.xyz,28.719,31msec,400
3658,atsite.top,190.115.19.218,ns3.fromunix.xyz,28.693,29msec,400
3659,pod-potol.com,178.132.200.29,dns2.fastdns24.org,40.777,40msec,273
