IP,NAMESERVER,Query time,Msg size
173.245.59.80,carter.ns.cloudflare.com,5msec,74
173.245.58.169,janet.ns.cloudflare.com,6msec,73
173.245.58.124,kate.ns.cloudflare.com,5msec,72
173.245.59.211,neil.ns.cloudflare.com,4msec,72
37.252.120.86,ns3.edrive.cz,260msec,86
hosting.cz.,ns1.edriv,,
hosting.cz.,ns2.edriv,,
59.36.120.143,ns2.dnsv2.com,219msec,208
111.30.132.180,ns2.dnsv2.com,86msec,208
61.151.180.45,ns2.dnsv2.com,,
182.140.167.167,ns2.dnsv2.com,,
220.249.242.11,ns2.dnsv2.com,288msec,208
180.163.19.11,ns2.dnsv2.com,,
58.247.212.37,ns2.dnsv2.com,,
223.166.151.17,ns1.dnsv2.com,,
125.39.213.168,ns1.dnsv2.com,314msec,208
223.166.151.18,ns1.dnsv2.com,,
111.30.132.180,ns1.dnsv2.com,88msec,208
14.215.150.11,ns1.dnsv2.com,181msec,208
101.226.220.13,ns1.dnsv2.com,,
61.129.8.141,ns1.dnsv2.com,,
217.107.217.16,ns2.jino.ru,307msec,56
217.107.34.200,ns1.jino.ru,307msec,56
217.107.219.170,ns3.jino.ru,302msec,56
156.154.65.151,pdns151.ultradns.net,4msec,396
156.154.64.151,pdns151.ultradns.com,4msec,396
208.78.71.50,ns3.p50.dynect.net,4msec,240
156.154.67.151,pdns151.ultradns.org,269msec,396
156.154.66.151,pdns151.ultradns.biz,239msec,396
204.13.250.50,ns2.p50.dynect.net,14msec,212
208.78.70.50,ns1.p50.dynect.net,4msec,240
204.13.251.50,ns4.p50.dynect.net,6msec,212
106.11.211.66,dns16.hichina.com,393msec,202
106.11.211.56,dns16.hichina.com,309msec,202
106.11.141.126,dns16.hichina.com,359msec,202
106.11.141.116,dns16.hichina.com,358msec,202
140.205.41.26,dns16.hichina.com,263msec,202
140.205.41.16,dns16.hichina.com,331msec,202
140.205.81.26,dns16.hichina.com,326msec,202
140.205.81.16,dns16.hichina.com,299msec,202
106.11.211.65,dns15.hichina.com,306msec,202
106.11.211.55,dns15.hichina.com,366msec,202
106.11.141.125,dns15.hichina.com,452msec,202
106.11.141.115,dns15.hichina.com,354msec,202
140.205.41.25,dns15.hichina.com,350msec,202
140.205.41.15,dns15.hichina.com,345msec,202
140.205.81.25,dns15.hichina.com,352msec,202
140.205.81.15,dns15.hichina.com,323msec,202
204.13.250.26,ns2.p26.dynect.net,4msec,212
100.awsdns,n,,
1167.awsdns,n,,
208.78.70.26,ns1.p26.dynect.net,4msec,240
2043.awsdns,n,,
204.13.251.26,ns4.p26.dynect.net,3msec,212
853.awsdns,n,,
208.78.71.26,ns3.p26.dynect.net,4msec,240
208.80.127.4,ns14.dnsmadeeasy.com,40msec,465
208.80.125.4,ns13.dnsmadeeasy.com,36msec,465
208.80.124.4,ns11.dnsmadeeasy.com,35msec,465
208.94.148.4,ns10.dnsmadeeasy.com,4msec,465
208.94.149.4,ns15.dnsmadeeasy.com,4msec,465
208.80.126.4,ns12.dnsmadeeasy.com,40msec,465
173.245.59.174,hal.ns.cloudflare.com,4msec,71
173.245.58.197,megan.ns.cloudflare.com,4msec,73
1527.awsdns,n,,
1631.awsdns,n,,
234.awsdns,n,,
965.awsdns,n,,
173.245.58.76,bonnie.ns.cloudflare.com,15msec,74
173.245.59.202,marek.ns.cloudflare.com,9msec,73
88.150.208.146,ns4.fornex.com,260msec,233
212.224.124.82,ns2.fornex.com,201msec,175
149.202.220.97,ns1.fornex.com,247msec,335
185.18.52.31,ns3.fornex.com,319msec,175
208.78.70.13,ns1.p13.dynect.net,4msec,240
204.13.251.13,ns4.p13.dynect.net,4msec,212
204.13.250.13,ns2.p13.dynect.net,4msec,212
208.78.71.13,ns3.p13.dynect.net,5msec,240
services.com.,dns4.nam,,
services.com.,dns3.nam,,
services.com.,dns1.nam,,
services.com.,dns2.nam,,
services.com.,dns5.nam,,
1029.awsdns,n,,
118.awsdns,n,,
1695.awsdns,n,,
595.awsdns,n,,
173.245.58.206,mona.ns.cloudflare.com,4msec,72
173.245.59.214,nile.ns.cloudflare.com,4msec,72
67.akam.net.,a,,
65.akam.net.,a,,
67.akam.net.,a,,
66.akam.net.,a,,
64.akam.net.,a,,
244.akam.net.,a,,
61.151.180.47,ns3.dnsv3.com,,
52.221.20.79,ns3.dnsv3.com,5msec,208
182.140.167.168,ns3.dnsv3.com,,
111.30.142.18,ns3.dnsv3.com,,
223.166.151.13,ns3.dnsv3.com,,
220.249.242.12,ns3.dnsv3.com,264msec,208
14.215.150.12,ns3.dnsv3.com,252msec,208
101.226.220.15,ns4.dnsv3.com,,
59.36.120.144,ns4.dnsv3.com,240msec,208
125.39.213.167,ns4.dnsv3.com,250msec,208
61.151.180.48,ns4.dnsv3.com,,
52.221.20.79,ns4.dnsv3.com,15msec,208
111.30.142.18,ns4.dnsv3.com,,
180.163.19.16,ns4.dnsv3.com,,
173.201.77.20,ns40.domaincontrol.com,4msec,51
97.74.109.20,ns39.domaincontrol.com,4msec,51
106.11.211.70,dns28.hichina.com,357msec,202
106.11.211.60,dns28.hichina.com,277msec,202
106.11.141.130,dns28.hichina.com,,
106.11.141.120,dns28.hichina.com,317msec,202
140.205.41.30,dns28.hichina.com,350msec,202
140.205.41.20,dns28.hichina.com,328msec,202
140.205.81.30,dns28.hichina.com,275msec,202
140.205.81.20,dns28.hichina.com,,
106.11.211.69,dns27.hichina.com,347msec,202
106.11.211.59,dns27.hichina.com,323msec,202
106.11.141.129,dns27.hichina.com,,
106.11.141.119,dns27.hichina.com,344msec,202
140.205.41.29,dns27.hichina.com,349msec,202
140.205.41.19,dns27.hichina.com,334msec,202
140.205.81.29,dns27.hichina.com,337msec,202
140.205.81.19,dns27.hichina.com,,
199.59.242.141,ns1.bodis.com,270msec,58
199.59.242.142,ns2.bodis.com,260msec,58
23.111.187.250,ns1.ezpng.com,265msec,181
23.111.187.250,ns2.ezpng.com,251msec,181
178.213.64.49,ns2.laposte.net,274msec,288
69.171.239.12,a.ns.facebook.com,5msec,167
69.171.255.12,b.ns.facebook.com,4msec,167
1196.awsdns,n,,
1983.awsdns,n,,
398.awsdns,n,,
974.awsdns,n,,
173.245.59.123,jay.ns.cloudflare.com,4msec,71
173.245.58.147,vera.ns.cloudflare.com,6msec,72
106.11.211.64,dns8.hichina.com,280msec,201
106.11.211.54,dns8.hichina.com,361msec,201
106.11.141.124,dns8.hichina.com,347msec,201
106.11.141.114,dns8.hichina.com,352msec,201
140.205.41.24,dns8.hichina.com,347msec,201
140.205.41.14,dns8.hichina.com,346msec,201
140.205.81.24,dns8.hichina.com,330msec,201
140.205.81.14,dns8.hichina.com,375msec,201
106.11.211.63,dns7.hichina.com,286msec,201
106.11.211.53,dns7.hichina.com,,
106.11.141.123,dns7.hichina.com,364msec,201
106.11.141.113,dns7.hichina.com,,
140.205.41.23,dns7.hichina.com,258msec,201
140.205.41.13,dns7.hichina.com,258msec,201
140.205.81.23,dns7.hichina.com,278msec,201
140.205.81.13,dns7.hichina.com,273msec,201
162.159.26.99,ns4.linode.com,207msec,349
162.159.24.39,ns2.linode.com,159msec,349
162.159.25.129,ns3.linode.com,191msec,349
162.159.27.72,ns1.linode.com,190msec,349
162.159.24.25,ns5.linode.com,263msec,349
173.245.58.103,beth.ns.cloudflare.com,6msec,72
173.245.59.131,matt.ns.cloudflare.com,4msec,72
185.61.8.10,ns.udag.de,285msec,83
89.31.141.10,ns.udag.net,284msec,84
185.61.8.11,ns.udag.org,210msec,84
209.112.113.33,a1.verisigndns.com,42msec,976
69.36.145.33,a3.verisigndns.com,38msec,976
209.112.114.33,a2.verisigndns.com,73msec,976
1377.awsdns,n,,
173.awsdns,n,,
1983.awsdns,n,,
515.awsdns,n,,
64.68.196.10,dns3.easydns.org,38msec,89
64.68.192.10,dns1.easydns.com,7msec,89
64.68.197.10,dns4.easydns.info,5msec,90
198.41.222.254,dns2.easydns.net,35msec,89
173.245.59.202,marek.ns.cloudflare.com,5msec,73
173.245.58.193,marjory.ns.cloudflare.com,4msec,75
218.30.110.17,ns3.soufun.com,,
124.251.87.78,ns.soufun.com,100msec,140
124.251.46.65,ns1.soufun.com,181msec,140
173.245.58.72,athena.ns.cloudflare.com,4msec,74
173.245.59.139,rick.ns.cloudflare.com,6msec,72
46.31.237.1,ns5.libsyn.com,35msec,243
43.247.171.1,ns6.libsyn.com,40msec,243
1100.awsdns,n,,
1927.awsdns,n,,
317.awsdns,n,,
671.awsdns,n,,
1197.awsdns,n,,
1881.awsdns,n,,
420.awsdns,n,,
817.awsdns,n,,
1469.awsdns,n,,
1849.awsdns,n,,
277.awsdns,n,,
656.awsdns,n,,
1087.awsdns,n,,
153.awsdns,n,,
1895.awsdns,n,,
732.awsdns,n,,
1217.awsdns,n,,
1798.awsdns,n,,
81.awsdns,n,,
933.awsdns,n,,
173.201.78.52,pdns06.domaincontrol.com,4msec,53
97.74.110.52,pdns05.domaincontrol.com,3msec,53
212.42.77.100,ns1.fwdcdn.net,172msec,107
212.42.82.100,ns2.fwdcdn.net,157msec,107
173.201.74.7,ns14.domaincontrol.com,4msec,51
97.74.106.7,ns13.domaincontrol.com,4msec,51
1235.awsdns,n,,
179.awsdns,n,,
1978.awsdns,n,,
641.awsdns,n,,
208.78.70.7,ns1.p07.dynect.net,4msec,240
204.13.250.7,ns2.p07.dynect.net,4msec,212
208.78.71.7,ns3.p07.dynect.net,4msec,240
204.13.251.7,ns4.p07.dynect.net,6msec,212
14.215.155.203,f1g1ns2.dnspod.net,254msec,229
58.247.212.48,f1g1ns2.dnspod.net,350msec,229
58.247.212.119,f1g1ns2.dnspod.net,331msec,229
183.192.201.90,f1g1ns2.dnspod.net,,
182.140.167.188,f1g1ns2.dnspod.net,,
101.226.220.16,f1g1ns2.dnspod.net,,
61.129.8.159,f1g1ns2.dnspod.net,,
111.161.57.81,f1g1ns2.dnspod.net,298msec,229
14.215.155.156,f1g1ns1.dnspod.net,244msec,229
14.215.155.170,f1g1ns1.dnspod.net,252msec,229
180.163.19.15,f1g1ns1.dnspod.net,,
182.140.167.166,f1g1ns1.dnspod.net,,
14.215.150.17,f1g1ns1.dnspod.net,212msec,229
61.151.180.44,f1g1ns1.dnspod.net,,
58.247.212.36,f1g1ns1.dnspod.net,,
111.161.57.77,f1g1ns1.dnspod.net,204msec,229
173.245.59.85,chris.ns.cloudflare.com,4msec,73
173.245.58.159,grace.ns.cloudflare.com,6msec,73
106.11.211.70,dns26.hichina.com,333msec,202
106.11.211.60,dns26.hichina.com,367msec,202
106.11.141.130,dns26.hichina.com,341msec,202
106.11.141.120,dns26.hichina.com,,
140.205.41.30,dns26.hichina.com,358msec,202
140.205.41.20,dns26.hichina.com,265msec,202
140.205.81.30,dns26.hichina.com,295msec,202
140.205.81.20,dns26.hichina.com,350msec,202
106.11.211.69,dns25.hichina.com,365msec,202
106.11.211.59,dns25.hichina.com,351msec,202
106.11.141.129,dns25.hichina.com,431msec,202
106.11.141.119,dns25.hichina.com,327msec,202
140.205.41.29,dns25.hichina.com,364msec,202
140.205.41.19,dns25.hichina.com,335msec,202
140.205.81.29,dns25.hichina.com,340msec,202
140.205.81.19,dns25.hichina.com,348msec,202
14.215.155.156,f1g1ns1.dnspod.net,227msec,229
14.215.155.170,f1g1ns1.dnspod.net,242msec,229
180.163.19.15,f1g1ns1.dnspod.net,,
182.140.167.166,f1g1ns1.dnspod.net,,
14.215.150.17,f1g1ns1.dnspod.net,149msec,229
61.151.180.44,f1g1ns1.dnspod.net,,
58.247.212.36,f1g1ns1.dnspod.net,,
111.161.57.77,f1g1ns1.dnspod.net,201msec,229
14.215.155.203,f1g1ns2.dnspod.net,148msec,229
58.247.212.48,f1g1ns2.dnspod.net,267msec,229
58.247.212.119,f1g1ns2.dnspod.net,264msec,229
183.192.201.90,f1g1ns2.dnspod.net,,
182.140.167.188,f1g1ns2.dnspod.net,,
101.226.220.16,f1g1ns2.dnspod.net,,
61.129.8.159,f1g1ns2.dnspod.net,,
111.161.57.81,f1g1ns2.dnspod.net,253msec,229
93.188.0.20,ns1.loopia.se,204msec,86
93.188.0.21,ns2.loopia.se,205msec,86
156.154.64.129,pdns129.ultradns.com,4msec,396
156.154.65.129,pdns129.ultradns.net,5msec,396
156.154.66.129,pdns129.ultradns.biz,245msec,396
156.154.67.129,pdns129.ultradns.org,243msec,396
173.245.58.132,lola.ns.cloudflare.com,4msec,72
173.245.59.145,tim.ns.cloudflare.com,4msec,71
66.akam.net.,a2,,
64.akam.net.,a,,
101.akam.net.,a,,
65.akam.net.,a,,
65.akam.net.,a2,,
67.akam.net.,a,,
173.245.59.168,gerald.ns.cloudflare.com,4msec,74
173.245.58.139,pat.ns.cloudflare.com,4msec,71
204.74.114.1,pdns5.ultradns.info,37msec,394
204.13.251.31,ns4.p31.dynect.net,6msec,212
208.78.71.31,ns3.p31.dynect.net,4msec,240
208.78.70.31,ns1.p31.dynect.net,5msec,240
199.7.68.1,pdns3.ultradns.org,213msec,394
204.74.115.1,pdns6.ultradns.co.uk,4msec,394
204.74.109.1,pdns2.ultradns.net,5msec,394
199.7.69.1,pdns4.ultradns.org,4msec,394
204.13.250.31,ns2.p31.dynect.net,4msec,212
204.74.108.1,pdns1.ultradns.net,4msec,394
1281.awsdns,n,,
1547.awsdns,n,,
437.awsdns,n,,
924.awsdns,n,,
1434.awsdns,n,,
1910.awsdns,n,,
228.awsdns,n,,
833.awsdns,n,,
b.iij.ad.jp.,dn,,
c.iij.ad.jp.,dn,,
173.245.58.126,kim.ns.cloudflare.com,5msec,71
173.245.59.148,walt.ns.cloudflare.com,5msec,72
202.239.113.26,ns2.sphere.ad.jp,72msec,194
sd1.plala.or.jp.,dn,,
a.root,,,
173.245.58.165,ingrid.ns.cloudflare.com,115msec,74
173.245.59.198,logan.ns.cloudflare.com,100msec,73
173.245.59.85,chris.ns.cloudflare.com,5msec,73
173.245.58.87,cortney.ns.cloudflare.com,6msec,75
173.245.59.89,cleo.ns.cloudflare.com,5msec,72
173.245.58.181,kristin.ns.cloudflare.com,7msec,75
173.245.59.55,aiden.ns.cloudflare.com,8msec,73
173.245.58.142,roxy.ns.cloudflare.com,5msec,72
85.31.196.158,b.ns.mailclub.eu,278msec,252
87.255.159.64,c.ns.mailclub.com,234msec,252
195.64.164.8,a.ns.mailclub.fr,245msec,252
185.136.98.133,pns13.cloudns.net,6msec,404
88.198.111.107,ns14.cloudns.net,179msec,403
185.136.97.133,pns12.cloudns.net,262msec,404
185.136.99.133,pns14.cloudns.net,36msec,404
108.59.6.24,ns12.cloudns.net,356msec,403
109.201.133.194,ns11.cloudns.net,244msec,403
188.241.115.14,ns13.cloudns.net,245msec,375
185.136.96.133,pns11.cloudns.net,5msec,404
173.245.59.182,jerry.ns.cloudflare.com,4msec,73
173.245.58.189,liz.ns.cloudflare.com,3msec,71
173.201.74.47,ns74.domaincontrol.com,4msec,51
97.74.106.47,ns73.domaincontrol.com,4msec,51
208.94.148.13,ns5.dnsmadeeasy.com,4msec,464
208.80.124.13,ns6.dnsmadeeasy.com,36msec,464
208.80.126.13,ns7.dnsmadeeasy.com,39msec,464
77.88.21.1,ns4.yandex.ru,285msec,42
87.250.250.1,ns3.yandex.ru,332msec,42
162.88.60.47,ns2nsw.name.com,6msec,88
162.88.60.49,ns4jpz.name.com,4msec,88
162.88.61.49,ns3fqs.name.com,6msec,88
162.88.61.47,ns1hwy.name.com,5msec,88
173.245.58.85,chloe.ns.cloudflare.com,4msec,73
173.245.59.191,kevin.ns.cloudflare.com,4msec,73
eliot.uol.com.br.,uol.com.br,432msec,590
173.245.59.62,amir.ns.cloudflare.com,4msec,72
173.245.58.121,jean.ns.cloudflare.com,4msec,72
173.245.59.74,bill.ns.cloudflare.com,4msec,72
173.245.58.151,donna.ns.cloudflare.com,4msec,73
173.245.58.64,amber.ns.cloudflare.com,4msec,73
173.245.59.161,earl.ns.cloudflare.com,4msec,72
173.245.58.115,fay.ns.cloudflare.com,7msec,71
173.245.59.113,fred.ns.cloudflare.com,5msec,72
115.30.11.2,ns1.dns53.jp,75msec,161
14.128.30.2,ns2.dns53.jp,71msec,161
NSAUTH2.NET.cmu.edu.,cmu.edu,307msec,3592
NSAUTH1.NET.cmu.edu.,cmu.edu,279msec,3592
128.2.1.8,NSAUTH1.NET.cmu.edu,279msec,180
128.237.148.168,NSAUTH2.NET.cmu.edu,274msec,186
173.245.59.116,hank.ns.cloudflare.com,4msec,72
173.245.58.127,lady.ns.cloudflare.com,6msec,72
1445.awsdns,n,,
1625.awsdns,n,,
188.awsdns,n,,
775.awsdns,n,,
1420.awsdns,n,,
1573.awsdns,n,,
510.awsdns,n,,
706.awsdns,n,,
gmx.ui,n,,
gmx.ui,n,,
173.245.58.193,marjory.ns.cloudflare.com,6msec,75
173.245.59.248,yichun.ns.cloudflare.com,17msec,74
servers.com.,dns1.registra,,
servers.com.,dns2.registra,,
202.71.131.241,ns1.net4india.com,37msec,83
202.71.129.33,ns1.net4india.com,38msec,83
202.71.128.37,ns1.net4india.com,83msec,83
202.71.131.13,ns2.net4india.com,37msec,83
202.71.128.222,ns2.net4india.com,82msec,83
202.71.131.12,ns2.net4india.com,36msec,83
199.59.242.142,ns2.bodis.com,256msec,58
199.59.242.141,ns1.bodis.com,303msec,58
14.215.155.203,f1g1ns2.dnspod.net,151msec,229
58.247.212.48,f1g1ns2.dnspod.net,321msec,229
58.247.212.119,f1g1ns2.dnspod.net,318msec,229
183.192.201.90,f1g1ns2.dnspod.net,,
182.140.167.188,f1g1ns2.dnspod.net,,
101.226.220.16,f1g1ns2.dnspod.net,,
61.129.8.159,f1g1ns2.dnspod.net,,
111.161.57.81,f1g1ns2.dnspod.net,215msec,229
14.215.155.156,f1g1ns1.dnspod.net,150msec,229
14.215.155.170,f1g1ns1.dnspod.net,144msec,229
180.163.19.15,f1g1ns1.dnspod.net,,
182.140.167.166,f1g1ns1.dnspod.net,,
14.215.150.17,f1g1ns1.dnspod.net,252msec,229
61.151.180.44,f1g1ns1.dnspod.net,,
58.247.212.36,f1g1ns1.dnspod.net,,
111.161.57.77,f1g1ns1.dnspod.net,323msec,229
61.211.236.1,ns1.dns.ne.jp,,
133.167.21.1,ns2.dns.ne.jp,76msec,106
173.245.58.163,hope.ns.cloudflare.com,5msec,72
173.245.59.183,jobs.ns.cloudflare.com,4msec,72
67.akam.net.,a,,
66.akam.net.,a,,
65.akam.net.,a2,,
90.akam.net.,a,,
67.akam.net.,a1,,
64.akam.net.,a1,,
1173.awsdns,n,,
158.awsdns,n,,
2017.awsdns,n,,
763.awsdns,n,,
173.245.59.95,dale.ns.cloudflare.com,4msec,72
173.245.58.186,lila.ns.cloudflare.com,5msec,72
162.14.18.188,ns4.dnsv4.com,5msec,240
58.251.86.11,ns4.dnsv4.com,243msec,240
14.215.150.15,ns4.dnsv4.com,223msec,240
52.74.43.18,ns4.dnsv4.com,4msec,240
183.232.90.141,ns4.dnsv4.com,46msec,240
223.166.151.14,ns4.dnsv4.com,,
111.161.57.58,ns4.dnsv4.com,200msec,240
61.151.180.50,ns4.dnsv4.com,,
223.166.151.15,ns4.dnsv4.com,,
52.74.43.18,ns3.dnsv4.com,5msec,240
14.215.150.14,ns3.dnsv4.com,214msec,240
61.151.180.49,ns3.dnsv4.com,,
59.36.120.145,ns3.dnsv4.com,224msec,240
61.129.8.140,ns3.dnsv4.com,,
125.39.213.169,ns3.dnsv4.com,304msec,240
182.140.167.169,ns3.dnsv4.com,,
162.14.18.121,ns3.dnsv4.com,5msec,240
183.232.90.141,ns3.dnsv4.com,51msec,240
162.14.18.188,ns4.dnsv4.com,3msec,240
58.251.86.11,ns4.dnsv4.com,242msec,240
14.215.150.15,ns4.dnsv4.com,158msec,240
52.74.43.18,ns4.dnsv4.com,3msec,240
183.232.90.141,ns4.dnsv4.com,48msec,240
223.166.151.14,ns4.dnsv4.com,,
111.161.57.58,ns4.dnsv4.com,220msec,240
61.151.180.50,ns4.dnsv4.com,,
223.166.151.15,ns4.dnsv4.com,,
52.74.43.18,ns3.dnsv4.com,4msec,240
14.215.150.14,ns3.dnsv4.com,153msec,240
61.151.180.49,ns3.dnsv4.com,,
59.36.120.145,ns3.dnsv4.com,214msec,240
61.129.8.140,ns3.dnsv4.com,,
125.39.213.169,ns3.dnsv4.com,226msec,240
182.140.167.169,ns3.dnsv4.com,,
162.14.18.121,ns3.dnsv4.com,6msec,240
183.232.90.141,ns3.dnsv4.com,47msec,240
85.159.67.2,ns2.natrohost.com,287msec,78
142.91.170.27,ns2.natrohost.com,205msec,78
173.245.59.110,duke.ns.cloudflare.com,4msec,72
173.245.58.114,eva.ns.cloudflare.com,5msec,71
198.51.44.5,dns1.p05.nsone.net,43msec,110
198.51.45.5,dns2.p05.nsone.net,41msec,110
198.51.44.69,dns3.p05.nsone.net,39msec,110
198.51.45.69,dns4.p05.nsone.net,40msec,110
208.78.70.30,ns1.p30.dynect.net,5msec,240
204.13.250.30,ns2.p30.dynect.net,4msec,212
208.78.71.30,ns3.p30.dynect.net,4msec,240
204.13.251.30,ns4.p30.dynect.net,5msec,212
04.azure,ns,,
04.azure,ns,,
04.azure,ns,,
04.azure,ns,,
173.245.59.126,josh.ns.cloudflare.com,4msec,72
173.245.58.226,tegan.ns.cloudflare.com,4msec,73
1530.awsdns,n,,
1769.awsdns,n,,
4.awsdns,n,,
881.awsdns,n,,
173.245.59.166,frank.ns.cloudflare.com,16msec,73
173.245.58.161,heather.ns.cloudflare.com,17msec,75
156.154.67.75,pdns75.ultradns.org,266msec,395
156.154.65.75,pdns75.ultradns.net,4msec,395
156.154.66.75,pdns75.ultradns.biz,262msec,395
106.11.211.64,dns2.hichina.com,295msec,201
106.11.211.54,dns2.hichina.com,283msec,201
106.11.141.124,dns2.hichina.com,393msec,201
106.11.141.114,dns2.hichina.com,342msec,201
140.205.41.24,dns2.hichina.com,335msec,201
140.205.41.14,dns2.hichina.com,337msec,201
140.205.81.24,dns2.hichina.com,284msec,201
140.205.81.14,dns2.hichina.com,340msec,201
106.11.211.63,dns1.hichina.com,281msec,201
106.11.211.53,dns1.hichina.com,328msec,201
106.11.141.123,dns1.hichina.com,428msec,201
106.11.141.113,dns1.hichina.com,410msec,201
140.205.41.23,dns1.hichina.com,332msec,201
140.205.41.13,dns1.hichina.com,332msec,201
140.205.81.23,dns1.hichina.com,355msec,201
140.205.81.13,dns1.hichina.com,298msec,201
173.245.58.249,dorthy.ns.cloudflare.com,5msec,74
173.245.59.194,lakas.ns.cloudflare.com,4msec,73
1096.awsdns,n,,
1964.awsdns,n,,
309.awsdns,n,,
604.awsdns,n,,
104.42.79.100,ns2.sidmach.net.ng,259msec,63
120.52.19.142,ns15.xincache.com,459msec,94
219.138.102.205,ns15.xincache.com,197msec,94
183.131.156.83,ns15.xincache.com,,
219.138.102.205,ns16.xincache.com,227msec,94
120.52.19.142,ns16.xincache.com,,
183.131.156.83,ns16.xincache.com,,
173.245.59.196,lex.ns.cloudflare.com,5msec,71
173.245.58.228,rosa.ns.cloudflare.com,4msec,72
173.245.59.149,will.ns.cloudflare.com,10msec,72
173.245.58.243,zita.ns.cloudflare.com,4msec,72
69.36.145.33,g4.nstld.com,43msec,41
209.112.114.33,f4.nstld.com,93msec,41
209.112.113.33,a4.nstld.com,41msec,41
173.245.59.132,max.ns.cloudflare.com,4msec,71
173.245.58.219,sandy.ns.cloudflare.com,5msec,73
67.akam.net.,a1,,
66.akam.net.,a1,,
64.akam.net.,a1,,
65.akam.net.,a1,,
66.akam.net.,a2,,
27.akam.net.,a,,
1097.awsdns,n,,
1830.awsdns,n,,
469.awsdns,n,,
751.awsdns,n,,
173.245.59.74,bill.ns.cloudflare.com,4msec,72
173.245.58.250,linda.ns.cloudflare.com,5msec,73
120,n,,
173.245.59.109,dave.ns.cloudflare.com,4msec,72
173.245.58.137,olga.ns.cloudflare.com,4msec,72
65.61.188.4,ns2.rackspace.com,254msec,109
69.20.95.4,ns.rackspace.com,217msec,109
cloud,n,,
cloud,n,,
cloud,n,,
cloud,n,,
173.245.59.88,clay.ns.cloudflare.com,5msec,72
173.245.58.231,tori.ns.cloudflare.com,5msec,72
1041.awsdns,n,,
1641.awsdns,n,,
583.awsdns,n,,
64.awsdns,n,,
61.151.180.45,ns2.dnsv2.com,,
182.140.167.167,ns2.dnsv2.com,,
220.249.242.11,ns2.dnsv2.com,288msec,208
180.163.19.11,ns2.dnsv2.com,,
58.247.212.37,ns2.dnsv2.com,,
59.36.120.143,ns2.dnsv2.com,,
111.30.132.180,ns2.dnsv2.com,100msec,208
14.215.150.11,ns1.dnsv2.com,,
101.226.220.13,ns1.dnsv2.com,,
61.129.8.141,ns1.dnsv2.com,,
223.166.151.17,ns1.dnsv2.com,,
125.39.213.168,ns1.dnsv2.com,222msec,208
223.166.151.18,ns1.dnsv2.com,,
111.30.132.180,ns1.dnsv2.com,99msec,208
95.128.200.4,ns1.iptox.net,206msec,86
cloud,n,,
cloud,n,,
cloud,n,,
cloud,n,,
173.245.58.161,heather.ns.cloudflare.com,4msec,75
173.245.59.187,justin.ns.cloudflare.com,4msec,74
62.151.180.153,ns4.servotic.net,336msec,211
82.223.244.165,ns1.servotic.net,249msec,211
195.21.32.43,ns3.servotic.net,318msec,211
185.113.25.13,ns02.future.net.uk,230msec,168
185.113.25.3,ns01.future.net.uk,334msec,168
1501.awsdns,n,,
1839.awsdns,n,,
645.awsdns,n,,
95.awsdns,n,,
1182.awsdns,n,,
179.awsdns,n,,
2029.awsdns,n,,
713.awsdns,n,,
173.245.59.120,ivan.ns.cloudflare.com,4msec,72
173.245.58.141,rose.ns.cloudflare.com,4msec,72
213.243.32.52,ns2.doganott.com,254msec,143
173.245.59.111,ed.ns.cloudflare.com,5msec,70
173.245.58.123,kara.ns.cloudflare.com,6msec,72
173.245.59.104,bob.ns.cloudflare.com,6msec,71
173.245.58.208,naomi.ns.cloudflare.com,5msec,73
202.71.128.222,ns2.net4india.com,78msec,83
202.71.131.13,ns2.net4india.com,38msec,83
202.71.131.12,ns2.net4india.com,38msec,83
202.71.129.33,ns1.net4india.com,37msec,83
202.71.131.241,ns1.net4india.com,59msec,83
202.71.128.37,ns1.net4india.com,77msec,83
1508.awsdns,n,,
1909.awsdns,n,,
216.awsdns,n,,
770.awsdns,n,,
97.74.111.53,pdns07.domaincontrol.com,4msec,53
173.201.79.53,pdns08.domaincontrol.com,6msec,53
65.akam.net.,a2,,
64.akam.net.,a,,
64.akam.net.,a1,,
69.20.95.4,ns.rackspace.com,330msec,109
47.akam.net.,a,,
65.61.188.4,ns2.rackspace.com,230msec,109
67.akam.net.,a,,
66.akam.net.,a2,,
216.239.36.10,ns3.google.com,50msec,87
216.239.38.10,ns4.google.com,296msec,87
216.239.34.10,ns2.google.com,4msec,87
216.239.32.10,ns1.google.com,6msec,87
208.80.124.4,ns11.dnsmadeeasy.com,35msec,465
208.80.125.4,ns13.dnsmadeeasy.com,34msec,465
208.80.126.4,ns12.dnsmadeeasy.com,41msec,465
208.80.127.4,ns14.dnsmadeeasy.com,46msec,465
208.94.148.4,ns10.dnsmadeeasy.com,14msec,465
208.94.149.4,ns15.dnsmadeeasy.com,4msec,465
1177.awsdns,n,,
1803.awsdns,n,,
43.awsdns,n,,
987.awsdns,n,,
216.239.38.10,ns4.google.com,230msec,87
216.239.32.10,ns1.google.com,4msec,87
216.239.34.10,ns2.google.com,5msec,87
216.239.36.10,ns3.google.com,50msec,87
1390.awsdns,n,,
1812.awsdns,n,,
913.awsdns,n,,
94.awsdns,n,,
164.138.248.130,ns1.steaminternet.com,192msec,55
213.180.141.196,ns2.accelerator.dreamlab.pl,202msec,72
213.180.141.192,ns1.accelerator.dreamlab.pl,186msec,72
